,CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Num,Side,Missing_Cabin,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e
1454,0.3583058,0.22123161,0.0,-0.25873467,2.0848227,-0.29081702,-0.2579903,-0.26461032,-1.1085404,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8313,1.0,-0.40646094,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,2.4158309,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7826,1.0,-0.9644099,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,-0.51303643,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
473,0.0,0.70943695,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,-0.99761325,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6355,1.0,0.7791805,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,-0.27561337,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1820,0.0,-0.9644099,0.0,-0.34058988,-0.28731406,1.0265956,-0.27666342,-0.26902264,-0.908093,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8590,0.0,0.6396933,0.0,-0.2678297,1.1665761,-0.2824472,-0.26688224,-0.26902264,-0.567527,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
881,0.0,-0.89466625,0.0,1.0100211,-0.28731406,1.1002501,-0.27666342,-0.26902264,-0.8750094,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
51,0.0,-0.2669737,0.0,-0.34058988,-0.28731406,2.9533324,-0.27666342,-0.26814017,-1.120217,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1840,1.0,0.08174437,0.02343934,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,-0.5227669,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4603,1.0,1.1976422,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,0.3977342,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4359,0.0,1.1278986,0.0,-0.24206045,-0.24779934,-0.28579512,0.35733348,-0.24519618,0.55342156,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4128,0.0,0.84892416,0.0,-0.329979,-0.28731406,0.20635138,-0.18063024,0.04954599,0.25372344,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5456,1.0,-0.057742864,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,1.0204834,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
469,0.0,2.4530272,0.0,-0.34058988,0.80216277,-0.2724034,0.07990426,0.39458844,-1.1046482,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4586,1.0,-0.057742864,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,-0.76797444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4477,0.0,-0.2669737,0.0,-0.34058988,-0.2854324,-0.25231576,0.33954957,-0.26902264,0.6040199,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8687,0.3583058,0.08174437,0.0,-0.34058988,1.7247998,-0.29081702,-0.27488503,0.022189679,-0.9528531,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4003,1.0,-0.47620457,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,-0.8789016,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5869,0.0,0.98841137,0.0,-0.30420977,-0.28668684,1.6627033,-0.27666342,-0.26902264,1.3532649,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
247,0.0,1.2673858,0.0,-0.34058988,-0.1424268,0.7001719,-0.27666342,-0.26902264,-1.0404272,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
70,0.0,0.9186678,0.0,-0.33907405,4.979431,-0.29081702,-0.27666342,0.1775029,-1.1357857,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1858,0.0,0.012000752,0.0,1.8331208,-0.28417796,-0.29081702,-0.27666342,-0.26902264,-0.53444344,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1731,1.0,-1.871077,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,-0.57920355,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7556,0.0,-0.6156918,0.0,0.7523288,-0.21079351,-0.29081702,-0.27666342,-0.26902264,1.396079,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
865,0.0,-0.2669737,0.0,-0.34058988,3.796084e-09,0.8792864,-0.23842797,-0.24960847,-0.86917114,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
761,1.0,0.6396933,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,-0.8555485,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5430,1.0,-0.1972301,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,0.6740792,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3352,1.0,-0.89466625,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,-0.9042008,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3768,1.0,0.012000752,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,0.14085017,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
7506,0.0,0.15148799,0.0,0.8402474,-0.28731406,-0.28579512,-0.22597924,-0.26902264,1.3844024,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5987,0.0,-0.89466625,0.0,-0.34058988,-0.28731406,0.87091655,-0.27666342,-0.17901155,1.4135938,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2034,1.0,2.0345657,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,-0.4643842,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3319,1.0,-1.0341535,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,-0.010944944,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
425,0.0,-0.9644099,0.0,2.9275553,-0.28731406,-0.29081702,-0.22420084,-0.26725772,-0.9781523,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
188,1.0,-1.2433844,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,-1.055996,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4246,0.0,-2.010564,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,0.29653746,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7014,0.0,0.2909752,0.0,-0.34058988,-0.03830869,-0.29081702,0.83394265,0.47665736,-0.5928262,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
228,1.0,-1.0341535,0.02343934,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,-1.0501577,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4381,0.0,0.08174437,0.0,-0.2238704,1.1709667,-0.2824472,-0.17262746,-0.26814017,0.70327055,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,1.0,0.98841137,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,-0.3067508,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
693,0.0,-0.6854354,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,-1.055996,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1041,0.0,-0.40646094,0.0,-0.34058988,-0.27226081,-0.29081702,-0.22775762,6.3635583,-1.0598881,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7446,0.0,-0.5459482,0.0,0.7068537,-0.28731406,-0.29081702,-1.26050415e-08,-0.2557857,1.3649415,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7321,0.0,-0.33671734,0.0,0.3900437,0.31920528,0.29339772,-0.2597687,-0.26902264,1.3279657,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5427,1.0,0.70943695,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,1.0146451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7415,0.0,0.15148799,0.0,-0.34058988,0.28345388,-0.1937269,1.1940671,0.8049331,-0.5363895,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3297,0.0,0.70943695,0.0,-0.34058988,1.4714038,-0.29081702,-0.16106792,-0.14636049,-0.91587734,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4546,0.0,-0.5459482,0.02343934,-0.34058988,-0.16312498,0.64493096,-0.2597687,-0.23019433,0.63321126,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7256,0.0,0.98841137,0.0,-0.34058988,5.3250284,-0.29081702,-0.1406164,0.5004838,-0.55779654,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
801,1.0,0.08174437,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,-0.80105793,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1487,0.0,-0.1972301,0.0,0.16418396,0.8535946,-0.29081702,-0.2757742,-0.26902264,-0.5363895,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6931,0.0,2.174053,0.0,-0.34058988,1.8671781,-0.29081702,4.5765696,-0.26019803,-0.6181254,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3941,1.0,1.1976422,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,-0.82441103,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2348,0.0,-0.2669737,0.0,2.287872,-0.28668684,0.025562879,-0.2757742,-0.26902264,-0.19193143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5807,0.0,-1.1629966e-09,0.0,-0.33604237,0.208815,-0.29081702,0.045225605,-0.26902264,1.1450332,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5573,0.0,0.012000752,0.0,-0.20568036,0.7946362,4.2987462e-09,-0.27666342,-0.26637524,0.73051584,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1128,0.0,0.50020605,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,1.1279141,-0.69596905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6286,1.0,0.08174437,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,-0.32037345,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6920,0.0,0.9186678,0.0,1.6572837,-0.28731406,2.0293024,-1.26050415e-08,5.235557e-09,-0.6881847,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7338,0.0,-0.9644099,0.0,-0.34058988,-0.28355074,-0.29081702,0.59563804,-0.26902264,-0.1530096,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4520,0.0,1.8253348,0.0,1.2176908,-0.27602413,-0.29081702,-0.27666342,-0.26902264,0.7597072,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
58,1.0,-0.9644099,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,-1.1143787,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3001,0.0,-0.5459482,0.0,-0.34058988,3.796084e-09,-0.29081702,-0.27666342,-0.26902264,-0.11797996,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2481,1.0,-0.5459482,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,-0.31842735,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8034,0.0,-0.1972301,0.0,-0.32239982,-0.2427816,-0.29081702,-0.1850762,0.28163338,-1.141624,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2968,0.0,-0.47620457,0.0,0.7432338,-0.28731406,0.92448354,0.0123253465,-0.26902264,-0.94117653,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2492,0.0,0.2909752,0.0,-0.34058988,0.687382,6.092022,-0.27666342,0.99730974,-0.9528531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8546,1.0,1.4766167,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,0.026030788,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5566,0.0,0.98841137,0.0,-0.34058988,0.7827191,-0.29081702,-0.033023663,1.5453184,-0.7504596,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8334,0.0,-0.6854354,0.0,-0.3057256,0.1260223,-0.29081702,-0.26332545,-0.16930448,1.6626935,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
96,1.0,-1.3828716,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,-1.1065943,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5570,1.0,-0.6854354,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,-0.6998612,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
960,0.0,-0.75517905,0.0,-0.057128295,-0.27978742,-0.29081702,0.8588401,-0.26902264,-0.7348909,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
326,0.0,-0.1972301,0.0,3.9522614,-0.22020178,7.153318,-0.26332545,-0.2654928,-0.98204446,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3217,1.0,0.012000752,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,-0.04986677,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1632,0.0,0.6396933,0.0,0.49766815,-0.28731406,-0.29081702,-0.19930336,-0.054584473,-0.5967184,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
877,1.0,-0.9644099,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,-0.8789016,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4125,1.0,-0.75517905,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,0.25177735,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6043,0.0,-0.40646094,0.0,-0.34058988,-0.28731406,0.5093396,3.7780714,-0.26902264,0.87647265,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
156,0.0,-0.6854354,0.0,-0.33907405,-0.14995341,0.8357633,-0.27488503,-0.25931555,-1.0910256,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2098,0.0,2.0345657,0.0,-0.3375582,-0.28668684,-0.2673815,-0.27488503,0.7484555,-1.0851873,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2706,0.0,-0.057742864,0.0,0.45219302,-0.28731406,-0.29081702,0.5858569,-0.26902264,0.026030788,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5546,1.0,-0.9644099,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,0.7324619,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7471,1.0,1.2673858,1.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,-0.9547992,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
831,0.0,1.3371295,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,-1.079349,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5621,0.0,1.1976422,0.0,-0.34058988,1.7567878,0.9830724,3.6562514,-0.26902264,-0.69402295,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
611,0.0,2.3832839,0.0,-0.34058988,-0.21016629,1.3094962,-0.2544335,5.235557e-09,-0.8750094,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5482,0.0,-0.057742864,0.0,0.00653687,0.18999848,-0.29081702,-0.27666342,-0.26372787,-0.40794757,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4043,0.0,1.3371295,0.0,-0.3375582,-0.28731406,-0.1518777,0.24707316,-0.06340909,0.24204692,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4739,1.0,0.84892416,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,-0.8360876,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1720,0.0,-0.47620457,0.0,-0.34058988,5.283632,-0.2556637,1.683125,-0.25225586,-1.0326428,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2407,0.0,0.08174437,1.0,-0.34058988,0.109087415,-0.29081702,0.32176563,1.7359301,-0.96452963,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5396,0.0,0.7791805,0.0,-0.34058988,-0.28731406,-0.19707483,-0.2757742,0.2975177,0.9971303,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7447,0.0,1.8253348,0.0,0.22936495,-0.28731406,1.1454473,-0.27666342,-0.24166633,-0.6901308,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018,0.0,-0.6854354,0.0,-0.22235456,-0.28731406,-0.29081702,0.21239449,-0.26902264,-0.4643842,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1188,1.0,-0.47620457,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,-0.7796509,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
7833,0.0,-0.1972301,0.0,-0.34058988,0.14546603,-0.28914306,0.6392087,1.7368125,-0.9450687,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6562,0.0,0.22123161,0.0,-0.34058988,-0.23149168,-0.29081702,7.130341,-0.26814017,-0.64537066,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4267,1.0,-0.6156918,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,-0.8497102,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
447,0.0,-0.47620457,0.0,-0.34058988,-0.28417796,-0.29081702,1.1629453,-0.26902264,-1.0832412,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5993,0.0,-2.010564,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,0.8492274,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2166,1.0,-0.057742864,0.0,-0.34058988,-0.28731406,4.2987462e-09,-0.27666342,-0.26902264,-0.4235163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2124,0.0,-0.6854354,0.0,-0.3011781,-0.09099496,0.49594784,-0.27666342,-0.26902264,-0.43713894,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2302,1.0,-0.5459482,0.0,-0.34058988,3.796084e-09,-0.29081702,-0.27666342,-0.26902264,-0.9742601,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
592,0.0,-1.5223588,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,-0.96258354,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3527,1.0,-0.47620457,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,0.06300652,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7371,0.0,-1.313128,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,1.3318579,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5845,0.0,-0.6854354,1.0,-0.2481238,0.20379727,-0.10668057,-0.27666342,-0.26902264,-0.37097183,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4556,0.0,-0.6854354,0.0,-0.34058988,-0.28731406,0.8792864,-0.26065788,-0.19313094,0.6429417,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1978,1.0,-0.12748648,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,-1.0015054,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1155,0.0,-1.7315897,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,-0.7757588,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3905,0.0,-0.33671734,0.0,0.58710253,-0.082841136,-0.21381451,-0.19930336,-0.26902264,0.53006846,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
